CONSOLIDATION,POLLING PLACE,POLLING PLACE ADDRESS,BALLOT GROUP,POLL TYPE,PRECINCT,HANDICAP ACCESS
767-0009A,BRET HARTE MIDDLE SCHOOL,"9301 S HOOVER ST
LOS ANGELES, CA 90044
(33.95144043500045, -118.28703246199967)",1,LAUSD,767-0009E,N
767-0009A,BRET HARTE MIDDLE SCHOOL,"9301 S HOOVER ST
LOS ANGELES, CA 90044
(33.95144043500045, -118.28703246199967)",1,LAUSD,767-0026A,N
767-0010A,FAITH UNITED METHODIST CHR,"1713 W 108TH ST
LOS ANGELES, CA 90047
(33.93822837100049, -118.30705911999968)",1,CHUR1,767-0010A,Y
767-0010A,FAITH UNITED METHODIST CHR,"1713 W 108TH ST
LOS ANGELES, CA 90047
(33.93822837100049, -118.30705911999968)",1,CHUR1,767-0010C,Y
767-0010A,FAITH UNITED METHODIST CHR,"1713 W 108TH ST
LOS ANGELES, CA 90047
(33.93822837100049, -118.30705911999968)",1,CHUR1,767-0010D,Y
767-0010A,FAITH UNITED METHODIST CHR,"1713 W 108TH ST
LOS ANGELES, CA 90047
(33.93822837100049, -118.30705911999968)",1,CHUR1,767-0023C,Y
767-0010A,FAITH UNITED METHODIST CHR,"1713 W 108TH ST
LOS ANGELES, CA 90047
(33.93822837100049, -118.30705911999968)",1,CHUR1,767-0023D,Y
767-0010A,FAITH UNITED METHODIST CHR,"1713 W 108TH ST
LOS ANGELES, CA 90047
(33.93822837100049, -118.30705911999968)",1,CHUR1,767-0023F,Y
767-0011A,FAITH UNITED METHODIST CHR,"1713 W 108TH ST
LOS ANGELES, CA 90047
(33.93822837100049, -118.30705911999968)",1,CHUR1,767-0011A,Y
767-0011A,FAITH UNITED METHODIST CHR,"1713 W 108TH ST
LOS ANGELES, CA 90047
(33.93822837100049, -118.30705911999968)",1,CHUR1,767-0011B,Y
767-0011A,FAITH UNITED METHODIST CHR,"1713 W 108TH ST
LOS ANGELES, CA 90047
(33.93822837100049, -118.30705911999968)",1,CHUR1,767-0011C,Y
767-0011A,FAITH UNITED METHODIST CHR,"1713 W 108TH ST
LOS ANGELES, CA 90047
(33.93822837100049, -118.30705911999968)",1,CHUR1,767-0011D,Y
767-0011A,FAITH UNITED METHODIST CHR,"1713 W 108TH ST
LOS ANGELES, CA 90047
(33.93822837100049, -118.30705911999968)",1,CHUR1,767-0011E,Y
767-0012B,MT HEBRON BAPTIST CHURCH,"10219 S WESTERN AVE
LOS ANGELES, CA 90047
(33.94347010100046, -118.30906293899972)",1,CHUR1,767-0008B,Y
767-0012B,MT HEBRON BAPTIST CHURCH,"10219 S WESTERN AVE
LOS ANGELES, CA 90047
(33.94347010100046, -118.30906293899972)",1,CHUR1,767-0008D,Y
767-0012B,MT HEBRON BAPTIST CHURCH,"10219 S WESTERN AVE
LOS ANGELES, CA 90047
(33.94347010100046, -118.30906293899972)",1,CHUR1,767-0012B,Y
767-0012B,MT HEBRON BAPTIST CHURCH,"10219 S WESTERN AVE
LOS ANGELES, CA 90047
(33.94347010100046, -118.30906293899972)",1,CHUR1,767-0012C,Y
767-0012B,MT HEBRON BAPTIST CHURCH,"10219 S WESTERN AVE
LOS ANGELES, CA 90047
(33.94347010100046, -118.30906293899972)",1,CHUR1,767-0012D,Y
767-0012B,MT HEBRON BAPTIST CHURCH,"10219 S WESTERN AVE
LOS ANGELES, CA 90047
(33.94347010100046, -118.30906293899972)",1,CHUR1,767-0012E,Y
767-0013A,FIRST NEW CHRISTIAN CHURCH,"1555 W 108TH ST
LOS ANGELES, CA 90047
(33.93823759000048, -118.3043489529997)",1,CHUR1,767-0013A,Y
767-0013A,FIRST NEW CHRISTIAN CHURCH,"1555 W 108TH ST
LOS ANGELES, CA 90047
(33.93823759000048, -118.3043489529997)",1,CHUR1,767-0013B,Y
767-0013A,FIRST NEW CHRISTIAN CHURCH,"1555 W 108TH ST
LOS ANGELES, CA 90047
(33.93823759000048, -118.3043489529997)",1,CHUR1,767-0013C,Y
767-0013A,FIRST NEW CHRISTIAN CHURCH,"1555 W 108TH ST
LOS ANGELES, CA 90047
(33.93823759000048, -118.3043489529997)",1,CHUR1,767-0013D,Y
767-0013A,FIRST NEW CHRISTIAN CHURCH,"1555 W 108TH ST
LOS ANGELES, CA 90047
(33.93823759000048, -118.3043489529997)",1,CHUR1,767-0025C,Y
767-0014A,FIRST NEW CHRISTIAN CHURCH,"1555 W 108TH ST
LOS ANGELES, CA 90047
(33.93823759000048, -118.3043489529997)",1,CHUR1,767-0014A,Y
767-0014A,FIRST NEW CHRISTIAN CHURCH,"1555 W 108TH ST
LOS ANGELES, CA 90047
(33.93823759000048, -118.3043489529997)",1,CHUR1,767-0014B,Y
767-0014A,FIRST NEW CHRISTIAN CHURCH,"1555 W 108TH ST
LOS ANGELES, CA 90047
(33.93823759000048, -118.3043489529997)",1,CHUR1,767-0014C,Y
767-0014A,FIRST NEW CHRISTIAN CHURCH,"1555 W 108TH ST
LOS ANGELES, CA 90047
(33.93823759000048, -118.3043489529997)",1,CHUR1,767-0014D,Y
767-0015A,FIRST SAMOAN CHURCH OF LA,"1749 W 125TH ST
LOS ANGELES, CA 90047
(33.919297534000464, -118.30839922399969)",1,CHUR1,767-0015A,Y
767-0015A,FIRST SAMOAN CHURCH OF LA,"1749 W 125TH ST
LOS ANGELES, CA 90047
(33.919297534000464, -118.30839922399969)",1,CHUR1,767-0015C,Y
767-0015A,FIRST SAMOAN CHURCH OF LA,"1749 W 125TH ST
LOS ANGELES, CA 90047
(33.919297534000464, -118.30839922399969)",1,CHUR1,767-0015D,Y
767-0015A,FIRST SAMOAN CHURCH OF LA,"1749 W 125TH ST
LOS ANGELES, CA 90047
(33.919297534000464, -118.30839922399969)",1,CHUR1,767-0015E,Y
767-0015A,FIRST SAMOAN CHURCH OF LA,"1749 W 125TH ST
LOS ANGELES, CA 90047
(33.919297534000464, -118.30839922399969)",1,CHUR1,767-0020B,Y
767-0016A,NEW CONG MISSION BAPTIST CHR,"11205 S VERMONT AVE
LOS ANGELES, CA 90044
(33.93262021600049, -118.29197229399972)",1,CHURC,767-0016A,Y
767-0016A,NEW CONG MISSION BAPTIST CHR,"11205 S VERMONT AVE
LOS ANGELES, CA 90044
(33.93262021600049, -118.29197229399972)",1,CHURC,767-0016B,Y
767-0016A,NEW CONG MISSION BAPTIST CHR,"11205 S VERMONT AVE
LOS ANGELES, CA 90044
(33.93262021600049, -118.29197229399972)",1,CHURC,767-0016C,Y
767-0016A,NEW CONG MISSION BAPTIST CHR,"11205 S VERMONT AVE
LOS ANGELES, CA 90044
(33.93262021600049, -118.29197229399972)",1,CHURC,767-0016D,Y
767-0017A,KING JESUS BIBLE WAY CHURCH,"11737 S FIGUEROA ST
LOS ANGELES, CA 90061
(33.926331062000486, -118.28264226899972)",1,CHUR1,767-0017A,Y
767-0017A,KING JESUS BIBLE WAY CHURCH,"11737 S FIGUEROA ST
LOS ANGELES, CA 90061
(33.926331062000486, -118.28264226899972)",1,CHUR1,767-0017B,Y
767-0017A,KING JESUS BIBLE WAY CHURCH,"11737 S FIGUEROA ST
LOS ANGELES, CA 90061
(33.926331062000486, -118.28264226899972)",1,CHUR1,767-0017C,Y
767-0017A,KING JESUS BIBLE WAY CHURCH,"11737 S FIGUEROA ST
LOS ANGELES, CA 90061
(33.926331062000486, -118.28264226899972)",1,CHUR1,767-0017D,Y
767-0017A,KING JESUS BIBLE WAY CHURCH,"11737 S FIGUEROA ST
LOS ANGELES, CA 90061
(33.926331062000486, -118.28264226899972)",1,CHUR1,767-0017E,Y
767-0017A,KING JESUS BIBLE WAY CHURCH,"11737 S FIGUEROA ST
LOS ANGELES, CA 90061
(33.926331062000486, -118.28264226899972)",1,CHUR1,767-0017F,Y
767-0017A,KING JESUS BIBLE WAY CHURCH,"11737 S FIGUEROA ST
LOS ANGELES, CA 90061
(33.926331062000486, -118.28264226899972)",1,CHUR1,767-0017G,Y
767-0018A,FIRST SAMOAN CHURCH OF LA,"1749 W 125TH ST
LOS ANGELES, CA 90047
(33.919297534000464, -118.30839922399969)",1,CHUR1,767-0018A,Y
767-0018A,FIRST SAMOAN CHURCH OF LA,"1749 W 125TH ST
LOS ANGELES, CA 90047
(33.919297534000464, -118.30839922399969)",1,CHUR1,767-0018B,Y
767-0018A,FIRST SAMOAN CHURCH OF LA,"1749 W 125TH ST
LOS ANGELES, CA 90047
(33.919297534000464, -118.30839922399969)",1,CHUR1,767-0018C,Y
767-0018A,FIRST SAMOAN CHURCH OF LA,"1749 W 125TH ST
LOS ANGELES, CA 90047
(33.919297534000464, -118.30839922399969)",1,CHUR1,767-0018D,Y
767-0018A,FIRST SAMOAN CHURCH OF LA,"1749 W 125TH ST
LOS ANGELES, CA 90047
(33.919297534000464, -118.30839922399969)",1,CHUR1,767-0018E,Y
767-0018A,FIRST SAMOAN CHURCH OF LA,"1749 W 125TH ST
LOS ANGELES, CA 90047
(33.919297534000464, -118.30839922399969)",1,CHUR1,767-0018F,Y
767-0019A,FIRST SAMOAN CHURCH OF LA,"1749 W 125TH ST
LOS ANGELES, CA 90047
(33.919297534000464, -118.30839922399969)",1,CHUR1,767-0019A,Y
767-0019A,FIRST SAMOAN CHURCH OF LA,"1749 W 125TH ST
LOS ANGELES, CA 90047
(33.919297534000464, -118.30839922399969)",1,CHUR1,767-0019B,Y
767-0019A,FIRST SAMOAN CHURCH OF LA,"1749 W 125TH ST
LOS ANGELES, CA 90047
(33.919297534000464, -118.30839922399969)",1,CHUR1,767-0019C,Y
767-0019A,FIRST SAMOAN CHURCH OF LA,"1749 W 125TH ST
LOS ANGELES, CA 90047
(33.919297534000464, -118.30839922399969)",1,CHUR1,767-0019D,Y
767-0019A,FIRST SAMOAN CHURCH OF LA,"1749 W 125TH ST
LOS ANGELES, CA 90047
(33.919297534000464, -118.30839922399969)",1,CHUR1,767-0019E,Y
767-0020A,FIRST SAMOAN CHURCH OF LA,"1749 W 125TH ST
LOS ANGELES, CA 90047
(33.919297534000464, -118.30839922399969)",1,CHUR1,767-0020A,Y
767-0020A,FIRST SAMOAN CHURCH OF LA,"1749 W 125TH ST
LOS ANGELES, CA 90047
(33.919297534000464, -118.30839922399969)",1,CHUR1,767-0020C,Y
767-0020A,FIRST SAMOAN CHURCH OF LA,"1749 W 125TH ST
LOS ANGELES, CA 90047
(33.919297534000464, -118.30839922399969)",1,CHUR1,767-0020D,Y
767-0020A,FIRST SAMOAN CHURCH OF LA,"1749 W 125TH ST
LOS ANGELES, CA 90047
(33.919297534000464, -118.30839922399969)",1,CHUR1,767-0020E,Y
767-0020A,FIRST SAMOAN CHURCH OF LA,"1749 W 125TH ST
LOS ANGELES, CA 90047
(33.919297534000464, -118.30839922399969)",1,CHUR1,767-0020F,Y
767-0020A,FIRST SAMOAN CHURCH OF LA,"1749 W 125TH ST
LOS ANGELES, CA 90047
(33.919297534000464, -118.30839922399969)",1,CHUR1,767-0020G,Y
767-0021A,FIRST SAMOAN CHURCH OF LA,"1749 W 125TH ST
LOS ANGELES, CA 90047
(33.919297534000464, -118.30839922399969)",1,CHUR1,767-0021A,Y
767-0021A,FIRST SAMOAN CHURCH OF LA,"1749 W 125TH ST
LOS ANGELES, CA 90047
(33.919297534000464, -118.30839922399969)",1,CHUR1,767-0021B,Y
767-0021A,FIRST SAMOAN CHURCH OF LA,"1749 W 125TH ST
LOS ANGELES, CA 90047
(33.919297534000464, -118.30839922399969)",1,CHUR1,767-0021C,Y
767-0021A,FIRST SAMOAN CHURCH OF LA,"1749 W 125TH ST
LOS ANGELES, CA 90047
(33.919297534000464, -118.30839922399969)",1,CHUR1,767-0021D,Y
767-0022A,FIRST NEW CHRISTIAN CHURCH,"1555 W 108TH ST
LOS ANGELES, CA 90047
(33.93823759000048, -118.3043489529997)",1,CHUR1,767-0022A,Y
767-0022A,FIRST NEW CHRISTIAN CHURCH,"1555 W 108TH ST
LOS ANGELES, CA 90047
(33.93823759000048, -118.3043489529997)",1,CHUR1,767-0022B,Y
767-0022A,FIRST NEW CHRISTIAN CHURCH,"1555 W 108TH ST
LOS ANGELES, CA 90047
(33.93823759000048, -118.3043489529997)",1,CHUR1,767-0022C,Y
767-0022A,FIRST NEW CHRISTIAN CHURCH,"1555 W 108TH ST
LOS ANGELES, CA 90047
(33.93823759000048, -118.3043489529997)",1,CHUR1,767-0022D,Y
767-0022A,FIRST NEW CHRISTIAN CHURCH,"1555 W 108TH ST
LOS ANGELES, CA 90047
(33.93823759000048, -118.3043489529997)",1,CHUR1,767-0022E,Y
767-0022A,FIRST NEW CHRISTIAN CHURCH,"1555 W 108TH ST
LOS ANGELES, CA 90047
(33.93823759000048, -118.3043489529997)",1,CHUR1,767-0022F,Y
767-0023A,FIRST NEW CHRISTIAN CHURCH,"1555 W 108TH ST
LOS ANGELES, CA 90047
(33.93823759000048, -118.3043489529997)",1,CHUR1,767-0023A,Y
767-0023A,FIRST NEW CHRISTIAN CHURCH,"1555 W 108TH ST
LOS ANGELES, CA 90047
(33.93823759000048, -118.3043489529997)",1,CHUR1,767-0023E,Y
767-0023A,FIRST NEW CHRISTIAN CHURCH,"1555 W 108TH ST
LOS ANGELES, CA 90047
(33.93823759000048, -118.3043489529997)",1,CHUR1,767-0025A,Y
767-0023A,FIRST NEW CHRISTIAN CHURCH,"1555 W 108TH ST
LOS ANGELES, CA 90047
(33.93823759000048, -118.3043489529997)",1,CHUR1,767-0025B,Y
767-0023A,FIRST NEW CHRISTIAN CHURCH,"1555 W 108TH ST
LOS ANGELES, CA 90047
(33.93823759000048, -118.3043489529997)",1,CHUR1,767-0025D,Y
767-0023A,FIRST NEW CHRISTIAN CHURCH,"1555 W 108TH ST
LOS ANGELES, CA 90047
(33.93823759000048, -118.3043489529997)",1,CHUR1,767-0025E,Y
767-0024A,FAITH UNITED METHODIST CHR,"1713 W 108TH ST
LOS ANGELES, CA 90047
(33.93822837100049, -118.30705911999968)",1,CHUR1,767-0024A,Y
767-0024A,FAITH UNITED METHODIST CHR,"1713 W 108TH ST
LOS ANGELES, CA 90047
(33.93822837100049, -118.30705911999968)",1,CHUR1,767-0024B,Y
767-0024A,FAITH UNITED METHODIST CHR,"1713 W 108TH ST
LOS ANGELES, CA 90047
(33.93822837100049, -118.30705911999968)",1,CHUR1,767-0024C,Y
767-0024A,FAITH UNITED METHODIST CHR,"1713 W 108TH ST
LOS ANGELES, CA 90047
(33.93822837100049, -118.30705911999968)",1,CHUR1,767-0024D,Y
767-0024A,FAITH UNITED METHODIST CHR,"1713 W 108TH ST
LOS ANGELES, CA 90047
(33.93822837100049, -118.30705911999968)",1,CHUR1,767-0024E,Y
900-0002A,PALMS MIDDLE SCHOOL,"10860 WOODBINE ST
LOS ANGELES, CA 90034
(34.023795667000456, -118.41670564899971)",1,LAUSD,900-0002A,Y
900-0002A,PALMS MIDDLE SCHOOL,"10860 WOODBINE ST
LOS ANGELES, CA 90034
(34.023795667000456, -118.41670564899971)",1,LAUSD,900-0002D,Y
900-0002A,PALMS MIDDLE SCHOOL,"10860 WOODBINE ST
LOS ANGELES, CA 90034
(34.023795667000456, -118.41670564899971)",1,LAUSD,900-1211A,Y
900-0002A,PALMS MIDDLE SCHOOL,"10860 WOODBINE ST
LOS ANGELES, CA 90034
(34.023795667000456, -118.41670564899971)",1,LAUSD,900-1596A,Y
900-0002A,PALMS MIDDLE SCHOOL,"10860 WOODBINE ST
LOS ANGELES, CA 90034
(34.023795667000456, -118.41670564899971)",1,LAUSD,900-2954C,Y
900-0006A,RESIDENCE,"78 FREMONT PL
LOS ANGELES, CA 90005
(34.05755637200048, -118.32802719299968)",1,RES,900-0006A,Y
900-0006A,RESIDENCE,"78 FREMONT PL
LOS ANGELES, CA 90005
(34.05755637200048, -118.32802719299968)",1,RES,900-0006B,Y
900-0006A,RESIDENCE,"78 FREMONT PL
LOS ANGELES, CA 90005
(34.05755637200048, -118.32802719299968)",1,RES,900-0006C,Y
900-0006A,RESIDENCE,"78 FREMONT PL
LOS ANGELES, CA 90005
(34.05755637200048, -118.32802719299968)",1,RES,900-0006D,Y
900-0006A,RESIDENCE,"78 FREMONT PL
LOS ANGELES, CA 90005
(34.05755637200048, -118.32802719299968)",1,RES,900-0006E,Y
900-0006A,RESIDENCE,"78 FREMONT PL
LOS ANGELES, CA 90005
(34.05755637200048, -118.32802719299968)",1,RES,900-0006F,Y
900-0006A,RESIDENCE,"78 FREMONT PL
LOS ANGELES, CA 90005
(34.05755637200048, -118.32802719299968)",1,RES,900-5299A,Y
900-0006A,RESIDENCE,"78 FREMONT PL
LOS ANGELES, CA 90005
(34.05755637200048, -118.32802719299968)",1,RES,900-5299D,Y
900-0006A,RESIDENCE,"78 FREMONT PL
LOS ANGELES, CA 90005
(34.05755637200048, -118.32802719299968)",1,RES,900-5299E,Y
900-0272A,COLDWELL BANKER ,"119 N LARCHMONT BLVD
LOS ANGELES, CA 90004
(34.073581155000454, -118.32367271899972)",1,BUS.,900-0272A,Y
900-0272A,COLDWELL BANKER ,"119 N LARCHMONT BLVD
LOS ANGELES, CA 90004
(34.073581155000454, -118.32367271899972)",1,BUS.,900-0272C,Y
900-0272A,COLDWELL BANKER ,"119 N LARCHMONT BLVD
LOS ANGELES, CA 90004
(34.073581155000454, -118.32367271899972)",1,BUS.,900-0272D,Y
900-0272A,COLDWELL BANKER ,"119 N LARCHMONT BLVD
LOS ANGELES, CA 90004
(34.073581155000454, -118.32367271899972)",1,BUS.,900-0272E,Y
900-0282A,GUIDANCE CHR OF REL SCIENCE ,"7225 CRENSHAW BLVD
LOS ANGELES, CA 90043
(33.97378119800044, -118.33090841099971)",1,CHUR1,900-0282A,Y
900-0282A,GUIDANCE CHR OF REL SCIENCE ,"7225 CRENSHAW BLVD
LOS ANGELES, CA 90043
(33.97378119800044, -118.33090841099971)",1,CHUR1,900-0282B,Y
900-0282A,GUIDANCE CHR OF REL SCIENCE ,"7225 CRENSHAW BLVD
LOS ANGELES, CA 90043
(33.97378119800044, -118.33090841099971)",1,CHUR1,900-0282C,Y
900-0282A,GUIDANCE CHR OF REL SCIENCE ,"7225 CRENSHAW BLVD
LOS ANGELES, CA 90043
(33.97378119800044, -118.33090841099971)",1,CHUR1,900-0282D,Y
900-0282A,GUIDANCE CHR OF REL SCIENCE ,"7225 CRENSHAW BLVD
LOS ANGELES, CA 90043
(33.97378119800044, -118.33090841099971)",1,CHUR1,900-0282E,Y
900-0282A,GUIDANCE CHR OF REL SCIENCE ,"7225 CRENSHAW BLVD
LOS ANGELES, CA 90043
(33.97378119800044, -118.33090841099971)",1,CHUR1,900-2207C,Y
900-0283A,HOLY TABERNACLE BAPTIST CHR,"2312 W FLORENCE AVE
LOS ANGELES, CA 90043
(33.974573645000476, -118.31922952099967)",1,CHUR1,900-0283A,Y
900-0283A,HOLY TABERNACLE BAPTIST CHR,"2312 W FLORENCE AVE
LOS ANGELES, CA 90043
(33.974573645000476, -118.31922952099967)",1,CHUR1,900-0283B,Y
900-0283A,HOLY TABERNACLE BAPTIST CHR,"2312 W FLORENCE AVE
LOS ANGELES, CA 90043
(33.974573645000476, -118.31922952099967)",1,CHUR1,900-0283C,Y
900-0283A,HOLY TABERNACLE BAPTIST CHR,"2312 W FLORENCE AVE
LOS ANGELES, CA 90043
(33.974573645000476, -118.31922952099967)",1,CHUR1,900-0283D,Y
900-0283A,HOLY TABERNACLE BAPTIST CHR,"2312 W FLORENCE AVE
LOS ANGELES, CA 90043
(33.974573645000476, -118.31922952099967)",1,CHUR1,900-0283E,Y
900-0283A,HOLY TABERNACLE BAPTIST CHR,"2312 W FLORENCE AVE
LOS ANGELES, CA 90043
(33.974573645000476, -118.31922952099967)",1,CHUR1,900-0283F,Y
900-0283A,HOLY TABERNACLE BAPTIST CHR,"2312 W FLORENCE AVE
LOS ANGELES, CA 90043
(33.974573645000476, -118.31922952099967)",1,CHUR1,900-0283G,Y
900-0283A,HOLY TABERNACLE BAPTIST CHR,"2312 W FLORENCE AVE
LOS ANGELES, CA 90043
(33.974573645000476, -118.31922952099967)",1,CHUR1,900-0283H,Y
900-0283A,HOLY TABERNACLE BAPTIST CHR,"2312 W FLORENCE AVE
LOS ANGELES, CA 90043
(33.974573645000476, -118.31922952099967)",1,CHUR1,900-2208C,Y
900-0283A,HOLY TABERNACLE BAPTIST CHR,"2312 W FLORENCE AVE
LOS ANGELES, CA 90043
(33.974573645000476, -118.31922952099967)",1,CHUR1,900-2208D,Y
900-0284C,ST MARKS METHODIST CHURCH,"8305 S GRAMERCY PL
LOS ANGELES, CA 90047
(33.96352158500048, -118.31342943899972)",1,CHUR1,900-0284C,Y
900-0284C,ST MARKS METHODIST CHURCH,"8305 S GRAMERCY PL
LOS ANGELES, CA 90047
(33.96352158500048, -118.31342943899972)",1,CHUR1,900-0284D,Y
900-0284C,ST MARKS METHODIST CHURCH,"8305 S GRAMERCY PL
LOS ANGELES, CA 90047
(33.96352158500048, -118.31342943899972)",1,CHUR1,900-0284E,Y
900-0284C,ST MARKS METHODIST CHURCH,"8305 S GRAMERCY PL
LOS ANGELES, CA 90047
(33.96352158500048, -118.31342943899972)",1,CHUR1,900-0284F,Y
900-0284C,ST MARKS METHODIST CHURCH,"8305 S GRAMERCY PL
LOS ANGELES, CA 90047
(33.96352158500048, -118.31342943899972)",1,CHUR1,900-2212A,Y
900-0284C,ST MARKS METHODIST CHURCH,"8305 S GRAMERCY PL
LOS ANGELES, CA 90047
(33.96352158500048, -118.31342943899972)",1,CHUR1,900-2212C,Y
900-0285A,KRST UNITY CENTER,"1811 W 078TH PL
LOS ANGELES, CA 90047
(33.95687165100048, -118.3090784049997)",1,CHURC,900-0284A,Y
900-0285A,KRST UNITY CENTER,"1811 W 078TH PL
LOS ANGELES, CA 90047
(33.95687165100048, -118.3090784049997)",1,CHURC,900-0284B,Y
900-0285A,KRST UNITY CENTER,"1811 W 078TH PL
LOS ANGELES, CA 90047
(33.95687165100048, -118.3090784049997)",1,CHURC,900-0285A,Y
900-0285A,KRST UNITY CENTER,"1811 W 078TH PL
LOS ANGELES, CA 90047
(33.95687165100048, -118.3090784049997)",1,CHURC,900-0285B,Y
900-0285A,KRST UNITY CENTER,"1811 W 078TH PL
LOS ANGELES, CA 90047
(33.95687165100048, -118.3090784049997)",1,CHURC,900-0285C,Y
900-0285A,KRST UNITY CENTER,"1811 W 078TH PL
LOS ANGELES, CA 90047
(33.95687165100048, -118.3090784049997)",1,CHURC,900-0285D,Y
900-0285A,KRST UNITY CENTER,"1811 W 078TH PL
LOS ANGELES, CA 90047
(33.95687165100048, -118.3090784049997)",1,CHURC,900-0285E,Y
900-0285A,KRST UNITY CENTER,"1811 W 078TH PL
LOS ANGELES, CA 90047
(33.95687165100048, -118.3090784049997)",1,CHURC,900-0285F,Y
900-0285A,KRST UNITY CENTER,"1811 W 078TH PL
LOS ANGELES, CA 90047
(33.95687165100048, -118.3090784049997)",1,CHURC,900-0285G,Y
900-0288A,ST ANDREWS RECREATION CENTER,"8701 S ST ANDREWS PL
LOS ANGELES, CA 90047
(33.95897321600046, -118.31124179899967)",1,LACPR,900-0288A,Y
900-0288A,ST ANDREWS RECREATION CENTER,"8701 S ST ANDREWS PL
LOS ANGELES, CA 90047
(33.95897321600046, -118.31124179899967)",1,LACPR,900-0288B,Y
900-0288A,ST ANDREWS RECREATION CENTER,"8701 S ST ANDREWS PL
LOS ANGELES, CA 90047
(33.95897321600046, -118.31124179899967)",1,LACPR,900-0288C,Y
900-0288A,ST ANDREWS RECREATION CENTER,"8701 S ST ANDREWS PL
LOS ANGELES, CA 90047
(33.95897321600046, -118.31124179899967)",1,LACPR,900-0288D,Y
900-0288A,ST ANDREWS RECREATION CENTER,"8701 S ST ANDREWS PL
LOS ANGELES, CA 90047
(33.95897321600046, -118.31124179899967)",1,LACPR,900-0288E,Y
900-0288A,ST ANDREWS RECREATION CENTER,"8701 S ST ANDREWS PL
LOS ANGELES, CA 90047
(33.95897321600046, -118.31124179899967)",1,LACPR,900-0288F,Y
900-0288A,ST ANDREWS RECREATION CENTER,"8701 S ST ANDREWS PL
LOS ANGELES, CA 90047
(33.95897321600046, -118.31124179899967)",1,LACPR,900-0288G,Y
900-0288A,ST ANDREWS RECREATION CENTER,"8701 S ST ANDREWS PL
LOS ANGELES, CA 90047
(33.95897321600046, -118.31124179899967)",1,LACPR,900-2468A,Y
900-0288A,ST ANDREWS RECREATION CENTER,"8701 S ST ANDREWS PL
LOS ANGELES, CA 90047
(33.95897321600046, -118.31124179899967)",1,LACPR,900-2468B,Y
900-0296C,COMMUNITY CHURCH OF L A,"10611 S HOOVER ST
LOS ANGELES, CA 90044
(33.93969983600044, -118.2870128729997)",1,CHUR1,900-0296C,Y
900-0296C,COMMUNITY CHURCH OF L A,"10611 S HOOVER ST
LOS ANGELES, CA 90044
(33.93969983600044, -118.2870128729997)",1,CHUR1,900-0296D,Y
900-0296C,COMMUNITY CHURCH OF L A,"10611 S HOOVER ST
LOS ANGELES, CA 90044
(33.93969983600044, -118.2870128729997)",1,CHUR1,900-0296E,Y
900-0296C,COMMUNITY CHURCH OF L A,"10611 S HOOVER ST
LOS ANGELES, CA 90044
(33.93969983600044, -118.2870128729997)",1,CHUR1,900-0296F,Y
900-0296C,COMMUNITY CHURCH OF L A,"10611 S HOOVER ST
LOS ANGELES, CA 90044
(33.93969983600044, -118.2870128729997)",1,CHUR1,900-2511A,Y
900-0296C,COMMUNITY CHURCH OF L A,"10611 S HOOVER ST
LOS ANGELES, CA 90044
(33.93969983600044, -118.2870128729997)",1,CHUR1,900-2572B,Y
900-0296C,COMMUNITY CHURCH OF L A,"10611 S HOOVER ST
LOS ANGELES, CA 90044
(33.93969983600044, -118.2870128729997)",1,CHUR1,900-2572E,Y
900-0296C,COMMUNITY CHURCH OF L A,"10611 S HOOVER ST
LOS ANGELES, CA 90044
(33.93969983600044, -118.2870128729997)",1,CHUR1,900-2790A,Y
900-0366A,BETHEL AME CHURCH,"7900 S WESTERN AVE
LOS ANGELES, CA 90047
(33.96655030600044, -118.30898688699972)",1,CHURC,900-0366A,Y
900-0366A,BETHEL AME CHURCH,"7900 S WESTERN AVE
LOS ANGELES, CA 90047
(33.96655030600044, -118.30898688699972)",1,CHURC,900-0366B,Y
900-0366A,BETHEL AME CHURCH,"7900 S WESTERN AVE
LOS ANGELES, CA 90047
(33.96655030600044, -118.30898688699972)",1,CHURC,900-0366C,Y
900-0366A,BETHEL AME CHURCH,"7900 S WESTERN AVE
LOS ANGELES, CA 90047
(33.96655030600044, -118.30898688699972)",1,CHURC,900-0366D,Y
900-0366A,BETHEL AME CHURCH,"7900 S WESTERN AVE
LOS ANGELES, CA 90047
(33.96655030600044, -118.30898688699972)",1,CHURC,900-2215D,Y
900-0533A,VAN NESS PARK RECREATION CTR,"5720 002ND AVE
LOS ANGELES, CA 90043
(33.986730529000454, -118.33290641599967)",1,LACPR,900-0533A,Y
900-0533A,VAN NESS PARK RECREATION CTR,"5720 002ND AVE
LOS ANGELES, CA 90043
(33.986730529000454, -118.33290641599967)",1,LACPR,900-0533B,Y
900-0533A,VAN NESS PARK RECREATION CTR,"5720 002ND AVE
LOS ANGELES, CA 90043
(33.986730529000454, -118.33290641599967)",1,LACPR,900-0533D,Y
900-0533A,VAN NESS PARK RECREATION CTR,"5720 002ND AVE
LOS ANGELES, CA 90043
(33.986730529000454, -118.33290641599967)",1,LACPR,900-0533G,Y
900-0533A,VAN NESS PARK RECREATION CTR,"5720 002ND AVE
LOS ANGELES, CA 90043
(33.986730529000454, -118.33290641599967)",1,LACPR,900-0564A,Y
900-0533A,VAN NESS PARK RECREATION CTR,"5720 002ND AVE
LOS ANGELES, CA 90043
(33.986730529000454, -118.33290641599967)",1,LACPR,900-0564B,Y
