Page Title,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit
General Time Frame for Plan Check/Review - The City of Los Angeles,13,11,0:00:37,9,66.67%,61.54%
Licensing - The City of Los Angeles,13,13,0:01:10,0,0%,61.54%
Los Angeles Waterfront Development - The City of Los Angeles,13,12,0:03:01,6,83.33%,53.85%
Mayor's Help Desk - The City of Los Angeles,13,12,0:04:29,4,50%,46.15%
Media Relations & Community Affairs Group - LAPD - The City of Los Angeles,13,12,0:00:36,9,77.78%,69.23%
Office of the City Clerk - Complaint Desk - The City of Los Angeles,13,10,0:02:31,2,50%,46.15%
Online Airport Tenant Directory -- LAX - The City of Los Angeles,13,13,0:00:50,8,100%,84.62%
Passenger Business Center -- LAX - The City of Los Angeles,13,12,0:00:51,11,90.91%,84.62%
Police Training & Education - LAPD - The City of Los Angeles,13,11,0:04:26,11,72.73%,69.23%
Purchase of Service Credit - The City of Los Angeles,13,13,0:04:50,4,75%,46.15%
Senior and Caregiver Legal Services - The City of Los Angeles,13,11,0:00:36,6,83.33%,61.54%
Status or Disposition of a Construction Plan - The City of Los Angeles,13,12,0:01:13,9,77.78%,61.54%
Temporary Special Events Inspection - The City of Los Angeles,13,13,0:00:55,5,80%,69.23%
Trees for a Green LA Program - The City of Los Angeles,13,12,0:00:05,8,100%,92.31%
Accounts Receivable - The City of Los Angeles,12,11,0:00:20,4,75%,50%
Commission Investigation Division - LAPD - The City of Los Angeles,12,10,0:01:21,3,66.67%,50%
Elected Office Candidate Information - The City of Los Angeles,12,11,0:01:07,0,0%,33.33%
Energy Conservation - The City of Los Angeles,12,10,0:00:26,3,33.33%,33.33%
FÌ_r Besucher - Die Stadt Los Angeles,12,7,0:00:42,0,0%,8.33%
"Grant/Quitclaim Deeds, Recording of Documents, and Mechanic Liens - The City of Los Angeles",12,12,0:00:23,7,100%,83.33%
Human Trafficking Task Force - LAPD - The City of Los Angeles,12,12,0:00:00,12,100%,100%
Information about Roadwork in Progress - The City of Los Angeles,12,10,0:05:45,3,33.33%,50%
Inspection Fire Sprinklers - The City of Los Angeles,12,11,0:01:07,1,100%,50%
LAX Substation - LAPD - The City of Los Angeles,12,11,0:00:54,9,77.78%,66.67%
Los Angeles Harbor Department Historical Archives - The City of Los Angeles,12,12,0:04:22,1,100%,41.67%
Los Angeles _ehir,12,9,0:00:55,9,55.56%,66.67%
Neighborhood Prosecutor Program (NPP) - The City of Los Angeles,12,11,0:06:25,10,70%,66.67%
Orcutt Ranch - The City of Los Angeles,12,12,0:04:09,1,100%,16.67%
Professional Standards Bureau - LAPD - The City of Los Angeles,12,11,0:02:08,11,90.91%,91.67%
Request Traffic Control for Special Events - The City of Los Angeles,12,11,0:00:33,7,71.43%,50%
Servicios en toda la ciudad - La Ciudad de Los Ìngeles,12,11,0:01:10,0,0%,25%
Travel Town Museum - The City of Los Angeles,12,12,0:02:29,3,66.67%,58.33%
View Lobbying Quarterly Reports - The City of Los Angeles,12,11,0:00:24,6,83.33%,91.67%
Bicycle License - LAPD - The City of Los Angeles,11,10,0:00:48,8,87.5%,72.73%
Charter Bus Program - The City of Los Angeles,11,9,0:02:03,9,66.67%,63.64%
City Telephone Directory for Sale - The City of Los Angeles,11,10,0:01:03,5,80%,45.45%
Community Development Block Grants - The City of Los Angeles,11,8,0:01:26,1,100%,27.27%
Community Plans - The City of Los Angeles,11,10,0:06:21,1,100%,45.45%
Creature Camp Out at the Los Angeles Zoo - The City of Los Angeles,11,11,0:01:14,1,100%,45.45%
Criminal Investigation Division - LAPD - The City of Los Angeles,11,10,0:13:51,9,88.89%,81.82%
Environmental Review and Analysis - The City of Los Angeles,11,10,0:01:56,3,33.33%,63.64%
Industrial Wastewater Pretreatment Program - The City of Los Angeles,11,11,0:00:45,5,100%,72.73%
"International Trade Development, Shipping and Maritime Services - The City of Los Angeles",11,9,0:01:10,5,40%,54.55%
LAHSA General Information - The City of Los Angeles,11,8,0:03:33,4,100%,45.45%
Multi Family Bulky Item Fee - The City of Los Angeles,11,10,0:00:27,1,0%,63.64%
Parking Meter Service Request - The City of Los Angeles,11,11,0:00:26,1,100%,45.45%
Permit Fee - The City of Los Angeles,11,9,0:02:19,6,33.33%,45.45%
"Port/Harbor Vessel Traffic, Ship Pilots - The City of Los Angeles",11,9,0:02:00,4,100%,54.55%
Rapid Response Lay-Off Aversion Information - The City of Los Angeles,11,11,0:00:23,6,66.67%,54.55%
Recreation and Parks Complaints - The City of Los Angeles,11,10,0:00:58,3,0%,36.36%
Recreation and Parks Public Information - The City of Los Angeles,11,11,0:01:04,0,0%,36.36%
Request for Fire Department Statistics - The City of Los Angeles,11,11,0:00:15,7,85.71%,54.55%
Stormwater Services - The City of Los Angeles,11,11,0:01:23,4,75%,72.73%
Urban Forestry Program - The City of Los Angeles,11,9,0:00:50,5,60%,45.45%
Vaccinations - The City of Los Angeles,11,11,0:04:30,2,100%,63.64%
Animal Cruelty Task Force - LAPD - The City of Los Angeles,10,10,0:01:45,4,100%,60%
Bunker Hill/ Union Station/ Metrolink Shuttle - The City of Los Angeles,10,8,0:01:00,7,85.71%,70%
Child Safety Seat Assistance - Los Angeles Police Department - The City of Los Angeles,10,10,0:00:00,10,100%,100%
Citywide General Plan Elements - The City of Los Angeles,10,9,0:06:26,1,0%,30%
Council District 11 - The City of Los Angeles,10,10,0:01:34,9,66.67%,70%
Criminal Gang Homicide Division - LAPD - The City of Los Angeles,10,10,0:00:00,10,100%,100%
Department of Cultural Affairs Marketing and Development Division - The City of Los Angeles,10,10,0:01:05,6,83.33%,60%
Emergency Vehicle Operations Center - LAPD - The City of Los Angeles,10,9,0:00:23,9,88.89%,90%
Fire Dept. Community Relations - The City of Los Angeles,10,10,0:00:19,8,87.5%,70%
Fire Prevention Bureau - Legal Liaison Unit - The City of Los Angeles,10,9,0:01:10,7,85.71%,80%
Fireworks - LAPD - The City of Los Angeles,10,10,0:01:29,9,88.89%,80%
Free Tours of El Pueblo - The City of Los Angeles,10,9,0:03:54,0,0%,10%
GIS Map Gallery Department of City Planning - The City of Los Angeles,10,10,0:05:13,2,100%,60%
Housing Discrimination Prevention (Fair Housing Services) - The City of Los Angeles,10,10,0:04:07,4,75%,50%
Internal Audits & Inspections Division - LAPD - The City of Los Angeles,10,8,0:06:00,6,83.33%,60%
LA Harbor Filming and Photography Permits - The City of Los Angeles,10,9,0:05:01,5,80%,70%
Lead-Based Paint Hazard Control Program - The City of Los Angeles,10,9,0:00:19,7,85.71%,90%
Management and Administration of City Construction Projects - The City of Los Angeles,10,9,0:01:21,0,0%,20%
Personnel Department Classification Division - The City of Los Angeles,10,7,0:04:00,2,0%,20%
Police Sub-stations - LAPD - The City of Los Angeles,10,10,0:00:08,8,100%,90%
Requirements for Permit Application Submittal - The City of Los Angeles,10,10,0:02:36,4,50%,60%
Schools & Churches Inspection - The City of Los Angeles,10,7,0:00:39,5,60%,50%
Street Lighting maintenance assessments - property tax billing info - The City of Los Angeles,10,9,0:00:21,1,0%,40%
Telephonic Reports Taken By LAPD - The City of Los Angeles,10,10,0:05:17,5,60%,70%
Tobacco Enforcement Program - The City of Los Angeles,10,9,0:00:36,8,62.5%,60%
ZIMAS Data Discrepancy - The City of Los Angeles,10,8,0:00:20,0,0%,10%
ëÑ ìÛìÎëÈëá ìãëÀìÉ ëÝëÀìâ ë ë_ìãë¦ëµëÈëµìâ,10,7,0:00:32,7,85.71%,70%
Animal Protection Unit - The City of Los Angeles,9,9,0:01:48,2,100%,44.44%
Area Planning Commissions (APC) - The City of Los Angeles,9,8,0:03:21,1,100%,55.56%
Backyard Composting Workshop & Bin Sale Events - The City of Los Angeles,9,9,0:00:54,4,100%,88.89%
Business Improvement District (BID) Program - The City of Los Angeles,9,9,0:03:23,4,100%,55.56%
Business Inclusion Program - The City of Los Angeles,9,8,0:02:51,4,75%,33.33%
City of Los Angeles,9,6,0:00:25,6,66.67%,66.67%
Code Studies - The City of Los Angeles,9,9,0:07:51,3,66.67%,55.56%
Consumer Protection - The City of Los Angeles,9,5,0:02:30,4,50%,44.44%
Council District 15 - The City of Los Angeles,9,7,0:02:29,2,0%,44.44%
DASH - The City of Los Angeles,9,7,0:04:31,1,100%,55.56%
Department of General Services Employment Verification - The City of Los Angeles,9,9,0:00:30,3,100%,77.78%
Equestrian Center - The City of Los Angeles,9,9,0:00:38,1,100%,55.56%
Exposition Park Intergenerational Community Center - The City of Los Angeles,9,8,0:01:21,6,83.33%,66.67%
Flight Cancellations -- LAX - The City of Los Angeles,9,9,0:00:00,9,100%,100%
LADOT Comments and Complaints - The City of Los Angeles,9,7,0:01:19,3,0%,22.22%
Los Angeles Clean Cities Coalition - The City of Los Angeles,9,9,0:01:17,4,50%,44.44%
Los Angeles Maritime Museum - The City of Los Angeles,9,8,0:03:05,1,100%,22.22%
Non Special Event Street/Alley Closure - The City of Los Angeles,9,6,0:02:47,1,0%,22.22%
"Port/Harbor Law Enforcement, Security - The City of Los Angeles",9,8,0:01:28,4,75%,44.44%
Property Boundary Map Photocopy Service - The City of Los Angeles,9,7,0:02:04,2,50%,55.56%
Recorded Bid Results - The City of Los Angeles,9,7,0:02:00,6,66.67%,44.44%
Recycling for Apartments and Condos - The City of Los Angeles,9,9,0:00:19,1,0%,44.44%
Residential Bill Information On Line - The City of Los Angeles,9,8,0:00:48,0,0%,33.33%
Solid Resources Fee / Lifeline - The City of Los Angeles,9,7,0:00:05,3,100%,55.56%
Vote-By-Mail - The City of Los Angeles,9,9,0:04:06,6,66.67%,66.67%
Affordable Housing Real Estate Acquisition & Pre-Development Loans - The City of Los Angeles,8,7,0:00:19,4,100%,50%
"Board of Public Works Agendas, Minutes - The City of Los Angeles",8,6,0:01:19,5,80%,50%
Building and Safety Department Employment Verification - The City of Los Angeles,8,8,0:01:20,4,100%,62.5%
Building and Safety Saturday Inspections - The City of Los Angeles,8,8,0:01:15,1,100%,25%
CDD Complaints - The City of Los Angeles,8,8,0:00:40,2,50%,25%
City Contracts - Online Search - The City of Los Angeles,8,8,0:00:35,4,50%,50%
Commercial Filming and Special Events at El Pueblo - The City of Los Angeles,8,8,0:02:27,0,0%,12.5%
Committee Assignments - The City of Los Angeles,8,7,0:00:56,6,50%,50%
Contracts - The City of Los Angeles,8,7,0:07:00,2,100%,50%
Council Journal/Actions/Minutes - The City of Los Angeles,8,8,0:07:50,6,33.33%,37.5%
Critters N Kids Class at the Los Angeles Zoo - The City of Los Angeles,8,8,0:00:19,2,100%,37.5%
Drum Barracks Civil War Museum - The City of Los Angeles,8,8,0:02:09,6,83.33%,62.5%
Employee Assistance Unit - LAPD - The City of Los Angeles,8,8,0:00:12,6,100%,75%
Information and Referral Center for People with Disabilities - The City of Los Angeles,8,7,0:01:27,1,100%,12.5%
Inspection of Commercial Buildings - The City of Los Angeles,8,8,0:01:32,5,80%,75%
LADOT Property Damage Billings - The City of Los Angeles,8,8,0:00:45,2,50%,37.5%
Library Complaints - The City of Los Angeles,8,6,0:02:07,5,60%,62.5%
Los Angeles World Airports Employee Verification - The City of Los Angeles,8,7,0:01:27,4,75%,50%
Million Trees Initiative - The City of Los Angeles,8,6,0:00:27,3,100%,50%
Neighborhood Council Contact Information - The City of Los Angeles,8,6,0:01:28,1,100%,50%
Office of Finance Employee Verification(OOF) - The City of Los Angeles,8,8,0:01:29,0,0%,25%
Office of Operations - LAPD - The City of Los Angeles,8,6,0:01:47,6,66.67%,62.5%
Online Noise Complaint Form -- LAX - The City of Los Angeles,8,8,0:00:55,5,80%,50%
Port Construction Bids and Contracts - The City of Los Angeles,8,8,0:09:13,7,100%,87.5%
"Public counter for street lighting maps, diagrams - The City of Los Angeles",8,7,0:00:34,2,100%,50%
"Public Works Invoices (Work Orders, B-Permits, Other Billings) - The City of Los Angeles",8,8,0:02:51,0,0%,37.5%
School Crossing Guard - The City of Los Angeles,8,8,0:00:30,7,71.43%,75%
Service Credit - The City of Los Angeles,8,7,0:00:24,1,100%,50%
Sewer Capacity Information - The City of Los Angeles,8,8,0:02:02,1,0%,37.5%
Status of Tentative Parcel Maps - The City of Los Angeles,8,7,0:02:15,5,100%,62.5%
Submit a Community Impact Statement - The City of Los Angeles,8,7,0:04:23,3,66.67%,50%
Zoo Docent & Student Volunteers - The City of Los Angeles,8,8,0:04:11,3,66.67%,25%
Affordable Housing Trust Fund - The City of Los Angeles,7,7,0:00:14,4,100%,71.43%
Airport Property Management-VNY - The City of Los Angeles,7,5,0:01:43,3,33.33%,57.14%
Bureau of Street Services Employee Verification - The City of Los Angeles,7,6,0:03:05,1,100%,14.29%
Cash for College - Free Financial Aid for College - The City of Los Angeles,7,7,0:01:13,2,100%,42.86%
City of Los Angeles Financial Policies - The City of Los Angeles,7,6,0:00:19,2,50%,57.14%
Civil Liability Management Branch - The City of Los Angeles,7,7,0:00:21,3,66.67%,42.86%
Community Dining Centers - The City of Los Angeles,7,5,0:00:25,2,0%,14.29%
Council District 4 - The City of Los Angeles,7,6,0:00:43,4,50%,42.86%
Department of Cultural Affairs Music LA Program - The City of Los Angeles,7,5,0:02:52,3,33.33%,57.14%
Department of Cultural Affairs Warner Grand Theatre - The City of Los Angeles,7,7,0:01:05,3,33.33%,14.29%
Family Caregiver Services - The City of Los Angeles,7,4,0:03:08,0,0%,28.57%
Find Affordable Housing - The City of Los Angeles,7,6,0:05:20,1,100%,42.86%
Get Help Researching Fire Department Information - The City of Los Angeles,7,6,0:00:54,0,0%,28.57%
Inspection of Heating/Refrigeration - The City of Los Angeles,7,7,0:00:28,3,66.67%,42.86%
Los Angeles Convention Center Food and Beverage Services - The City of Los Angeles,7,7,0:00:52,4,100%,57.14%
Mission Area - LAPD - The City of Los Angeles,7,6,0:01:14,6,66.67%,71.43%
Neighborhood Watch - LAPD - The City of Los Angeles,7,7,0:00:18,7,85.71%,85.71%
Personnel Department Equal Employment Opportunity - The City of Los Angeles,7,6,0:00:37,2,100%,71.43%
Police Headquarters Facility - LAPD - The City of Los Angeles,7,7,0:00:00,6,100%,100%
PW/Service Pin Program - The City of Los Angeles,7,7,0:01:12,7,71.43%,71.43%
Reporting unsafe conditions at street lighting construction sites - The City of Los Angeles,7,7,0:00:38,6,83.33%,71.43%
Required Forms and Insurance - The City of Los Angeles,7,7,0:00:22,1,0%,0%
Restaurant Hospitality Express Program (RHEP) - The City of Los Angeles,7,7,0:00:27,5,100%,85.71%
Sepulveda Garden Center - The City of Los Angeles,7,6,0:01:12,2,100%,42.86%
Services dans toute la ville - La ville de Los Angeles,7,6,0:01:55,0,0%,28.57%
Slight Modification request (case) filing - The City of Los Angeles,7,7,0:00:14,5,60%,57.14%
Surety and Cash Bond Management - The City of Los Angeles,7,7,0:00:00,7,100%,100%
Traffic Flow Improvements - The City of Los Angeles,7,7,0:02:17,0,0%,42.86%
Zoo Guided Tours - The City of Los Angeles,7,7,0:03:40,1,100%,57.14%
AIDS Coordinator Office - The City of Los Angeles,6,3,0:01:20,2,50%,33.33%
Audit Division-LAPD - The City of Los Angeles,6,6,0:01:19,5,80%,66.67%
Bicycle Safety - The City of Los Angeles,6,3,0:00:32,1,0%,0%
Bridge Maintenance and Inspection - The City of Los Angeles,6,6,0:00:30,4,75%,83.33%
Call Center - The City of Los Angeles,6,5,0:03:11,0,0%,0%
Chief of Police - Los Angeles Police Department - The City of Los Angeles,6,6,0:00:42,3,100%,83.33%
City of Los Angeles Information Helpline - The City of Los Angeles,6,6,0:00:07,5,80%,83.33%
Commission On Disability - The City of Los Angeles,6,6,0:01:55,4,50%,33.33%
Commonly asked questions - The City of Los Angeles,6,5,0:00:28,0,0%,16.67%
Community and Program Services for Seniors and Family Caregivers - The City of Los Angeles,6,6,0:07:48,0,0%,16.67%
DCP Complaints - The City of Los Angeles,6,4,0:01:44,2,50%,66.67%
Department of Cultural Affairs Watts Towers Campus - The City of Los Angeles,6,6,0:00:58,4,100%,83.33%
Detective Bureau - LAPD - The City of Los Angeles,6,6,0:00:24,6,83.33%,83.33%
Dla turystÌ_w - The City of Los Angeles,6,6,0:04:01,0,0%,33.33%
Dog Parks / Dog Obedience Programs - The City of Los Angeles,6,6,0:00:15,3,100%,66.67%
El Pueblo Visitor Center and Avila Adobe Museum - The City of Los Angeles,6,6,0:00:09,2,100%,83.33%
Fire Dept. Photo/Video Section - The City of Los Angeles,6,5,0:00:30,1,100%,16.67%
Harbor Department Employee Verification - The City of Los Angeles,6,6,0:00:32,1,100%,33.33%
Horse Manure Containers - The City of Los Angeles,6,6,0:01:23,2,50%,33.33%
"Inspector General, Office of the - LAPD - The City of Los Angeles",6,2,0:01:42,0,0%,16.67%
Italian American Museum of Los Angeles (Opening in 2014) - The City of Los Angeles,6,5,0:03:20,4,75%,50%
Junior Golf Programs - The City of Los Angeles,6,6,0:02:00,2,50%,33.33%
Lost and Found -- LAX - The City of Los Angeles,6,4,0:03:34,2,50%,33.33%
Noise/Flood light Complaints - The City of Los Angeles,6,6,0:02:12,1,100%,33.33%
Para Residentes - A cidade de Los Angeles,6,4,0:00:24,0,0%,16.67%
Paramedic Service - The City of Los Angeles,6,4,0:13:46,3,33.33%,66.67%
"Parking, Elderly & Disabled -- LAX - The City of Los Angeles",6,5,0:00:11,3,100%,66.67%
Pension Benefit Information - The City of Los Angeles,6,6,0:00:15,1,100%,33.33%
Property assessment for public works infrastructure improvements - The City of Los Angeles,6,6,0:00:34,2,100%,50%
Recreation and Parks Film and Photo Permits - The City of Los Angeles,6,6,0:00:51,0,0%,50%
Request to Attach Art Displays to Streetlight Poles - The City of Los Angeles,6,6,0:00:22,2,100%,33.33%
Shared Ride Vans -- LAX - The City of Los Angeles,6,5,0:00:16,5,80%,83.33%
Solicitantes de empleo - La ciudad de Los Ìngeles,6,4,0:00:25,1,0%,0%
Status of Final Subdivision Maps - The City of Los Angeles,6,5,0:23:05,4,75%,83.33%
Terminating City Employment - The City of Los Angeles,6,6,0:00:24,0,0%,16.67%
Travel Town Birthday Car And Meeting Car - The City of Los Angeles,6,6,0:00:07,2,100%,66.67%
Watercourse Permit - W Permit - The City of Los Angeles,6,4,0:00:17,2,50%,33.33%
¾«Ý¾ä£øüâ,6,6,0:00:00,6,100%,100%
ACE Academy -- LAX - The City of Los Angeles,5,4,0:00:17,0,0%,20%
Affirmative Action Monitoring of City Contractors - The City of Los Angeles,5,4,0:00:23,0,0%,0%
Aparcamiento de pago CitaciÌ_n (Ticket) - La ciudad de Los Ìngeles,5,5,0:00:00,4,100%,100%
City Off-Street Parking Lots - The City of Los Angeles,5,5,0:02:21,2,50%,40%
Civil Air Patrol-VNY - The City of Los Angeles,5,5,0:00:00,5,100%,100%
Community Beautification Grant - The City of Los Angeles,5,5,0:00:09,0,0%,40%
Community Redevelopment Agency - The City of Los Angeles,5,5,0:00:00,2,100%,100%
Commuter Express - The City of Los Angeles,5,4,0:04:11,3,33.33%,20%
Council and Committee Agendas - Subscribe to Notifications - The City of Los Angeles,5,4,0:00:23,0,0%,20%
Council District 5 - The City of Los Angeles,5,5,0:03:22,1,100%,60%
Current Elected Officials - The City of Los Angeles,5,4,0:04:24,2,50%,40%
Damage to City Property - Billing and Collections - The City of Los Angeles,5,5,0:00:34,2,50%,40%
De stad Los Angeles,5,4,0:00:19,4,75%,80%
Digital Inclusion Pilot Program - The City of Los Angeles,5,5,0:02:25,2,50%,40%
Directions to El Pueblo Historical Monument - The City of Los Angeles,5,5,0:01:20,0,0%,20%
Doing Business with Housing Authority (HACLA) - The City of Los Angeles,5,5,0:00:00,3,100%,100%
Election Results and Statistics - The City of Los Angeles,5,5,0:10:35,0,0%,80%
Federal Empowerment Zone (FEZ) - The City of Los Angeles,5,5,0:00:59,4,100%,80%
Feedback Regarding Senior Programs - The City of Los Angeles,5,5,0:00:00,3,100%,100%
Finding a Lost Animal - The City of Los Angeles,5,5,0:00:19,0,0%,60%
How To Become A Reserve Police Officer - The City of Los Angeles,5,5,0:00:00,5,100%,100%
Industrial Wastewater Discharge Records - The City of Los Angeles,5,3,0:01:12,0,0%,0%
Infrastructure Maps for Sale - The City of Los Angeles,5,5,0:00:30,0,0%,40%
Inspection Services for City Contracted Construction Projects - The City of Los Angeles,5,3,0:05:21,0,0%,0%
Inspector Complaints - The City of Los Angeles,5,4,0:01:03,3,33.33%,60%
Mobile Washers Wastewater - The City of Los Angeles,5,5,0:00:00,3,100%,100%
Office of Finance Complaints - The City of Los Angeles,5,4,0:00:28,3,66.67%,60%
Operations Central Bureau - LAPD - The City of Los Angeles,5,5,0:00:17,5,80%,80%
Operations West Bureau - LAPD - The City of Los Angeles,5,5,0:00:00,3,100%,100%
Parallel Design Permitting Process (PDPP) - The City of Los Angeles,5,5,0:00:00,5,100%,100%
Park Film Office - The City of Los Angeles,5,5,0:00:20,2,100%,40%
Permit for Above Ground Telecommunication or Utility Facility - The City of Los Angeles,5,4,0:00:26,1,100%,40%
Personne/Workplace Safety and Health - The City of Los Angeles,5,5,0:01:08,0,0%,0%
Point Fermin Lighthouse - The City of Los Angeles,5,5,0:00:17,1,100%,40%
Police Permits - The City of Los Angeles,5,4,0:01:51,0,0%,20%
Project Design Review - The City of Los Angeles,5,5,0:00:44,3,33.33%,20%
Public Works Media Relations for Sanitation - The City of Los Angeles,5,5,0:02:07,1,0%,0%
Register for Recreational Activities and Facilities - The City of Los Angeles,5,5,0:00:13,0,0%,40%
Retirement Counseling - The City of Los Angeles,5,5,0:00:59,1,100%,60%
Senior Emergency Information Packet - The City of Los Angeles,5,3,0:00:45,2,50%,40%
Septage Disposal - The City of Los Angeles,5,4,0:00:31,2,100%,60%
Sign-Offs of Conditions of Approval - The City of Los Angeles,5,5,0:00:29,2,50%,40%
Street lighting projects advertised for bid - The City of Los Angeles,5,5,0:01:48,3,100%,60%
Subscribe to Ethics Commission Newsletter - The City of Los Angeles,5,5,0:01:10,1,0%,20%
View Campaign/Officeholder Committee Disclosure Statements (CA460) - The City of Los Angeles,5,4,0:01:45,0,0%,40%
View Lobbying Quarterly Reporting Totals - The City of Los Angeles,5,5,0:03:05,4,75%,80%
Zoo World Patch Program for Scouts - The City of Los Angeles,5,5,0:24:04,5,80%,80%
_Ò__Û___« _Ý__-____«_¦_µ_È_µ,5,4,0:02:10,4,50%,40%
Ä_âµÄ_â_ÄÇâ_üâ,5,5,0:00:00,5,100%,100%
¾«Ý¾äÙ¦üâ,5,4,0:01:45,4,75%,80%
 - The City of Los Angeles,4,4,0:00:12,2,50%,25%
Abandoned Refrigerator/Appliances - LAPD - The City of Los Angeles,4,3,0:08:51,2,50%,50%
Acceptance Tests Status for Streetlight Installations - The City of Los Angeles,4,4,0:00:41,0,0%,0%
Business Waste Assessment and Technical Assistance Program - The City of Los Angeles,4,4,0:00:51,0,0%,50%
CDD Personnel Verification - The City of Los Angeles,4,4,0:00:26,0,0%,75%
Citywide Services - Die Stadt Los Angeles,4,2,0:01:13,0,0%,0%
Complaints - The City of Los Angeles,4,4,0:00:11,1,100%,50%
Complaints about ERB - The City of Los Angeles,4,4,0:00:55,1,100%,50%
Council District 2 - The City of Los Angeles,4,4,0:01:20,0,0%,75%
Curbside Passenger Pick-up/Drop-off - ONT - The City of Los Angeles,4,4,0:00:54,3,66.67%,50%
Department of Building and Safety Contractual Opportunities - The City of Los Angeles,4,4,0:00:33,2,50%,25%
Department of Cultural Affairs Annual Festival Guide - The City of Los Angeles,4,4,0:00:10,1,0%,25%
Disputes - LAPD - The City of Los Angeles,4,4,0:01:12,1,100%,50%
Employee Relations Group - LAPD - The City of Los Angeles,4,4,0:00:00,2,100%,100%
Employee Verification/Bureau Street Lighting - The City of Los Angeles,4,4,0:00:12,3,66.67%,50%
Farmers Market - The City of Los Angeles,4,4,0:01:02,1,0%,50%
General Information on Appointment Plan Check and Regular Plan Check - The City of Los Angeles,4,4,0:00:26,0,0%,25%
Horticulture Gardens - The City of Los Angeles,4,4,0:00:15,2,50%,50%
Hotel/Motel Courtesy Shuttles - ONT - The City of Los Angeles,4,4,0:00:31,1,100%,50%
Industrial Wastewater Permit - Change of Ownership - The City of Los Angeles,4,4,0:00:06,1,0%,50%
Information Technology Agency Employment Verification - The City of Los Angeles,4,3,0:00:25,0,0%,25%
Japanese Garden Rental for Special Occasions - The City of Los Angeles,4,4,0:00:44,0,0%,50%
LADOT Development Services - The City of Los Angeles,4,4,0:00:19,1,100%,50%
LADWP de pago de facturas en lÌ_nea - La ciudad de Los Ìngeles,4,1,0:00:23,1,0%,25%
Locating Public Access Computer - The City of Los Angeles,4,3,0:00:23,0,0%,0%
New Construction/Building Standards/Environmental Permit & Inspections - The City of Los Angeles,4,4,0:00:13,1,100%,75%
Office of the City Administrative Officer Comments and Complaints - The City of Los Angeles,4,4,0:00:28,2,50%,25%
Online Flight Schedules -- LAX - The City of Los Angeles,4,2,0:00:38,0,0%,25%
Oraéªul Los Angeles,4,2,0:00:26,1,0%,25%
Permit Fee Determination - The City of Los Angeles,4,2,0:05:58,0,0%,25%
Plan du site - La ville de Los Angeles,4,2,0:00:35,0,0%,25%
Plastic Bag Ban City Ordinance - The City of Los Angeles,4,3,0:01:07,0,0%,25%
Proper Disposal of Needles/Sharps - The City of Los Angeles,4,3,0:00:43,0,0%,75%
Records Services (Vault) - The City of Los Angeles,4,2,0:00:28,2,0%,0%
Recreation and Parks Planning & Development - The City of Los Angeles,4,4,0:00:17,0,0%,25%
Recreation&Parks Senior Citizen Nutrition Program - The City of Los Angeles,4,4,0:00:13,2,50%,50%
Regulations for Video Service Providers - The City of Los Angeles,4,4,0:00:00,0,0%,100%
Residential Service Requests - The City of Los Angeles,4,4,0:00:00,2,100%,100%
Retirement Health Subsidy - The City of Los Angeles,4,4,0:01:09,2,100%,50%
Retirement Publications - The City of Los Angeles,4,2,0:00:52,0,0%,25%
Senior Citizen and Disabled - The City of Los Angeles,4,4,0:09:34,1,100%,25%
Special Events at El Pueblo - The City of Los Angeles,4,3,0:03:59,1,100%,25%
Stads tjÌ_nster - Staden Los Angeles,4,2,0:00:12,0,0%,0%
Status of Construction Contract Awards - The City of Los Angeles,4,3,0:00:05,2,50%,50%
Street light relocation information - The City of Los Angeles,4,3,0:02:03,3,66.67%,75%
Tax-Exempt Bonds Conduit Financing (Industrial Development Authority) - The City of Los Angeles,4,3,0:10:40,2,50%,75%
Taxicab Enforcement Regulation - The City of Los Angeles,4,4,0:00:00,3,100%,100%
"Telephone Booths, Disabled - LAX - The City of Los Angeles",4,4,0:05:08,3,66.67%,75%
U.S. Immigration and Naturalization - LAX - The City of Los Angeles,4,4,0:00:07,1,100%,50%
Variance application (case) status - The City of Los Angeles,4,4,0:00:24,1,0%,25%
Will Call Checks - The City of Los Angeles,4,4,0:05:01,0,0%,25%
Zoo Comments and Complaints - The City of Los Angeles,4,3,0:00:24,3,66.67%,75%
_Ó_È _À___µâ_üâ_µ_È_µ__ - ____Û___« _Ý__-____«_¦_µ_È_µ,4,3,0:00:30,0,0%,50%
A City of Los Angeles,3,2,0:01:59,2,50%,66.67%
Administrative Services - The City of Los Angeles,3,3,0:03:16,2,50%,33.33%
Adopt-A-Spot / Community Beautification - The City of Los Angeles,3,3,0:00:00,3,100%,100%
Arbeitssuchende - Die Stadt Los Angeles,3,3,0:01:16,1,100%,66.67%
Bicycle Maps - The City of Los Angeles,3,3,0:01:20,0,0%,66.67%
Billing Inquiries/Payment Arrangements - The City of Los Angeles,3,3,0:01:17,3,66.67%,66.67%
Brownfield Redevelopment Assistance - The City of Los Angeles,3,2,0:04:13,0,0%,33.33%
City Loan Program - The City of Los Angeles,3,3,0:01:05,1,100%,33.33%
Community Emergency Response Team (CERT) Training Program - The City of Los Angeles,3,3,0:00:13,1,100%,33.33%
Community Preparedness Presentations - The City of Los Angeles,3,3,0:00:00,2,100%,100%
